X,Y,FID,GEODB_OID,GEODB_SUBT,OBJECTID,ASSETID,OWNER,MAINTRESP,LOCATIONID,IMAGEPATH,BIKEPARKTY,NUMSPACES,NUMUNITS,BPLEVEL,BPSTYLE,FINISH,MOUNTING,COVERED,BPFUND,ROTATION
-122.634567119578236,45.535073683549541,1196,1534,BPRackST,1534,5220-0002422,PDXTRANS,PDXTRANS,BF18280, ,5220,0,0, ,STAPLE, , , , ,0
-122.684159048142689,45.529400573606353,1197,1734,BPRackST,1734,5220-0000605,PDXTRANS,UNKNOWN,BF29652, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.620319269782527,45.555660543480229,1198,1242,BPRackST,1242,5220-0002048,PDXTRANS,PDXTRANS,BF14294, ,5220,2,0, ,STAPLE, , , ,N,0
-122.675341353434533,45.522247308183857,1199,1634,BPLockerST,1634,5210-0000014,PDXTRANS,UNKNOWN,BF57194, ,5210,5,0, ,UNK, , ,U, ,0
-122.686647837349355,45.516149052747316,1200,1128,BPRackST,1128,5220-0000181,PDXTRANS,UNKNOWN,BF54780, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.679058501483823,45.520168609959413,1201,1029,BPRackST,1029,5220-0001929,PDXTRANS,PDXTRANS,BF59150, ,5220,0,0, ,STAPLE, , , , ,0
-122.635433680104811,45.535073186086912,1202,1535,BPRackST,1535,5220-0002423,PDXTRANS,PDXTRANS,BF18279, ,5220,0,0, ,STAPLE, , , , ,0
-122.68387645190947,45.529406753737845,1203,1735,BPRackST,1735,5220-0002662,PDXTRANS,PDXTRANS,BF29652, ,5220,0,0, ,STAPLE, , , , ,0
-122.657356462639726,45.51513419370805,1204,1243,BPRackST,1243,5220-0002049,PDXTRANS,PDXTRANS,BF53108, ,5220,0,0, ,STAPLE, , , , ,0
-122.686506331818975,45.516414281825647,1205,1129,BPRackST,1129,5220-0001814,PDXTRANS,PDXTRANS,BF54780, ,5220,0,0, ,STAPLE, , , , ,0
-122.635359262377463,45.535251665058347,1206,1536,BPRackST,1536,5220-0002424,PDXTRANS,PDXTRANS,BF18200, ,5220,0,0, ,STAPLE, , , , ,0
-122.675266802860961,45.522384407713488,1207,1635,BPLockerST,1635,5210-0000056,PDXTRANS,PDXTRANS,BF58393, ,5210,6,0, ,UNK, , , , ,0
-122.660262420103919,45.51940590457837,1208,1244,BPRackST,1244,5220-0002051,PDXTRANS,PDXTRANS,BF52445, ,5220,0,0, ,STAPLE, , , , ,0
-122.682267687458307,45.524794208031516,1209,1736,BPRackST,1736,5220-0002429,PDXTRANS,PDXTRANS,BF27290, ,5220,0,0, ,STAPLE, , , , ,180
-122.678728607672738,45.520780194212328,1210,1030,BPRackST,1030,5220-0001947,PDXTRANS,PDXTRANS,BF59149, ,5220,0,0, ,STAPLE, , , , ,0
-122.682473638493974,45.51953441916767,1211,1130,BPRackST,1130,5220-0001815,PDXTRANS,PDXTRANS,BF54635, ,5220,0,0, ,STAPLE, , , , ,155
-122.671289519357288,45.524217908022656,1212,1636,BPRackST,1636,5220-0002482,PDXTRANS,PDXTRANS,BF27660, ,5220,0,0, ,STAPLE, , , , ,0
-122.623432380102003,45.534537381533369,1213,1537,BPRackST,1537,5220-0002425,PDXTRANS,PDXTRANS,BF25168, ,5220,0,0, ,STAPLE, , , , ,0
-122.675819867940731,45.55468052171436,1214,1245,BPRackST,1245,5220-0002052,PDXTRANS,PDXTRANS,BF7855, ,5220,0,0, ,STAPLE, , , , ,0
-122.67885629590937,45.520975775374012,1215,1031,BPRackST,1031,5220-0001164,PDXTRANS,UNKNOWN,BF59176, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.684502502320186,45.528563167169956,1216,1737,BPRackST,1737,5220-0002442,PDXTRANS,PDXTRANS,BF29566, ,5220,1,0, ,STAPLE, , ,N, ,0
-122.671489317298551,45.524126451489501,1217,1637,BPRackST,1637,5220-0000816,PDXTRANS,UNKNOWN,BF27655, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.648368694860835,45.534363535803138,1218,1538,BPRackST,1538,5220-0002427,PDXTRANS,PDXTRANS,BF26811, ,5220,0,0, ,CSHARE, , , , ,0
-122.687222785164153,45.51510003000223,1219,1131,BPRackST,1131,5220-0001485,PDXTRANS,PDXTRANS,BF54782, ,5220,0,0, ,STAPLE, , , , ,0
-122.628083445686201,45.513550844644641,1220,1246,BPRackST,1246,5220-0002053,PDXTRANS,PDXTRANS,BF48712, ,5220,0,0, ,STAPLE, , , , ,0
-122.689417824786176,45.526048745093128,1221,1247,BPRackST,1247,5220-0002057,PDXTRANS,PDXTRANS,BF27566, ,5220,0,0, ,STAPLE, , , , ,0
-122.67892164441362,45.520855333326701,1222,1032,BPRackST,1032,5220-0000702,PDXTRANS,UNKNOWN,BF59176, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.623802947496628,45.493394118259182,1223,1248,BPRackST,1248,5220-0002061,PDXTRANS,PDXTRANS,BF45312, ,5220,0,0, ,STAPLE, , , , ,0
-122.681300889208913,45.530490934977237,1224,1638,BPRackST,1638,5220-0000588,PDXTRANS,PDXTRANS,BF68348, ,5220,0,0, ,STAPLE, , ,U,Y,0
-122.680407245391706,45.529444068456733,1225,1738,BPRackST,1738,5220-0001983,PDXTRANS,PDXTRANS,BF28358, ,5220,0,0, ,STAPLE, , , , ,0
-122.687435531657783,45.514686942988519,1226,1132,BPRackST,1132,5220-0001816,PDXTRANS,PDXTRANS,BF54782, ,5220,0,0, ,STAPLE, , , , ,0
-122.639083751408805,45.526547304857154,1227,1539,BPRackST,1539,5220-0002428,PDXTRANS,PDXTRANS,BF20308, ,5220,0,0, ,STAPLE, , , , ,0
-122.661858175681743,45.532164603766063,1228,1301,BPRackST,1301,5220-0001956,PDXTRANS,PDXTRANS,BF26712, ,5220,0,0, ,STAPLE, , , , ,0
-122.676058922475036,45.517481265592998,1229,1033,BPRackST,1033,5220-0000668,PDXTRANS,UNKNOWN,BF56207, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.662828472917809,45.522565005421399,1230,1249,BPRackST,1249,5220-0002062,PDXTRANS,PDXTRANS,BF36963, ,5220,0,0, ,STAPLE, , , , ,0
-122.686995292102324,45.515082389700623,1231,1133,BPRackST,1133,5220-0001817,PDXTRANS,PDXTRANS,BF54750, ,5220,0,0, ,STAPLE, , , , ,0
-122.681396826012829,45.529476718389361,1232,1639,BPRackST,1639,5220-0002474,PDXTRANS,PDXTRANS,BF27201, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.662259118538913,45.53216674267788,1233,1302,BPRackST,1302,5220-0001957,PDXTRANS,PDXTRANS,BF26712, ,5220,0,0, ,STAPLE, , , , ,0
-122.68003991628791,45.523868552087734,1234,1540,BPRackST,1540,5220-0001176,PDXTRANS,UNKNOWN,BF28361, ,5220,1,0, ,STAPLE, , ,N, ,180
-122.680412965730312,45.529597605355249,1235,1739,BPRackST,1739,5220-0001982,PDXTRANS,PDXTRANS,BF28358, ,5220,0,0, ,STAPLE, , , , ,0
-122.681845910790045,45.520267028687407,1236,1134,BPRackST,1134,5220-0000066,PDXTRANS,UNKNOWN,BF54593, ,5220,0,0, ,STAPLE, , ,U, ,155
-122.661735295531415,45.539711422733284,1237,1250,BPRackST,1250,5220-0002063,PDXTRANS,PDXTRANS,BF23299, ,5220,0,0, ,STAPLE, , , , ,0
-122.675937094125302,45.517289885889817,1238,1034,BPRackST,1034,5220-0001961,PDXTRANS,PDXTRANS,BF56176, ,5220,0,0, ,STAPLE, , , , ,0
-122.680040506128435,45.523885002932339,1239,1541,BPRackST,1541,5220-0002430,PDXTRANS,PDXTRANS,BF28361, ,5220,1,0, ,STAPLE, , ,N, ,180
-122.681403249371868,45.529739985446618,1240,1640,BPRackST,1640,5220-0002473,PDXTRANS,PDXTRANS,BF27201, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.662513926280738,45.532165820739486,1241,1303,BPRackST,1303,5220-0001958,PDXTRANS,PDXTRANS,BF26712, ,5220,0,0, ,STAPLE, , , , ,0
-122.680426550032919,45.529962255492009,1242,1740,BPRackST,1740,5220-0001981,PDXTRANS,PDXTRANS,BF28358, ,5220,0,0, ,STAPLE, , , , ,0
-122.661736963256885,45.539486527574468,1243,1251,BPRackST,1251,5220-0002064,PDXTRANS,PDXTRANS,BF23299, ,5220,0,0, ,STAPLE, , , , ,0
-122.681639505914902,45.521078042217482,1244,1135,BPRackST,1135,5220-0000709,PDXTRANS,UNKNOWN,BF54633, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.675874356571953,45.517443189851818,1245,1035,BPRackST,1035,5220-0001962,PDXTRANS,PDXTRANS,BF56176, ,5220,0,0, ,STAPLE, , , , ,0
-122.68004768394303,45.524085154841877,1246,1542,BPRackST,1542,5220-0002431,PDXTRANS,PDXTRANS,BF28361, ,5220,1,0, ,STAPLE, , ,N, ,180
-122.681414502789536,45.529972986320161,1247,1641,BPRackST,1641,5220-0002472,PDXTRANS,PDXTRANS,BF27201, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.61403316414814,45.511914493282859,1248,1304,BPRackST,1304,5220-0002105,PDXTRANS,PDXTRANS,BF37721, ,5220,0,0, ,STAPLE, , , , ,0
-122.682116768856645,45.525331473089153,1249,1741,BPRackST,1741,5220-0002444,PDXTRANS,PDXTRANS,BF27301, ,5220,0,0, ,STAPLE, , , , ,180
-122.634694988476184,45.51097994335246,1250,1252,BPRackST,1252,5220-0002066,PDXTRANS,PDXTRANS,BF35958, ,5220,0,0, ,STAPLE, , , , ,0
-122.652709454872706,45.467951788840509,1251,1036,BPRackST,1036,5220-0001987,PDXTRANS,PDXTRANS,BF42544, ,5220,0,0, ,STAPLE, , , , ,0
-122.680367080914053,45.521303178217956,1252,1136,BPRackST,1136,5220-0001823,PDXTRANS,PDXTRANS,BF58162, ,5220,0,0, ,STAPLE, , , , ,0
-122.657285191838497,45.523008384861889,1253,1305,BPRackST,1305,5220-0002108,PDXTRANS,PDXTRANS,BF56, ,5220,0,0, ,STAPLE, , , , ,90
-122.680049650094759,45.524139990986662,1254,1543,BPRackST,1543,5220-0000733,PDXTRANS,UNKNOWN,BF28361, ,5220,1,0, ,STAPLE, , ,N, ,180
-122.681276229698057,45.529945422109499,1255,1642,BPRackST,1642,5220-0002478,PDXTRANS,PDXTRANS,BF27210, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.652689835645575,45.467951933997604,1256,1037,BPRackST,1037,5220-0001988,PDXTRANS,PDXTRANS,BF42544, ,5220,0,0, ,STAPLE, , , , ,0
-122.634695098889921,45.510990913906596,1257,1253,BPRackST,1253,5220-0002067,PDXTRANS,PDXTRANS,BF35958, ,5220,0,0, ,STAPLE, , , , ,0
-122.682130718439979,45.525554485048801,1258,1742,BPRackST,1742,5220-0002445,PDXTRANS,PDXTRANS,BF27301, ,5220,0,0, ,STAPLE, , , , ,180
-122.680206361299255,45.521588350830562,1259,1137,BPRackST,1137,5220-0000190,PDXTRANS,UNKNOWN,BF58162, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.680045274943794,45.525194339074524,1260,1306,BPRackST,1306,5220-0002109,PDXTRANS,PDXTRANS,BF29038, ,5220,0,0, ,STAPLE, , , , ,0
-122.681270358026481,45.529665850471403,1261,1643,BPRackST,1643,5220-0002479,PDXTRANS,PDXTRANS,BF27210, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.680055942709444,45.524315465973608,1262,1544,BPRackST,1544,5220-0000728,PDXTRANS,UNKNOWN,BF28361, ,5220,1,0, ,STAPLE, , ,N, ,180
-122.634865268318549,45.516330935750531,1263,1254,BPRackST,1254,5220-0005116,PDXTRANS,PDXTRANS,BF35992, ,5220,0,0, ,STAPLE, , , , ,0
-122.688229778349992,45.529922285496014,1264,1038,BPRackST,1038,5220-0001989,PDXTRANS,PDXTRANS,BF29844, ,5220,0,0, ,STAPLE, , , , ,0
-122.680463354739302,45.53095885427463,1265,1743,BPRackST,1743,5220-0001861,PDXTRANS,PDXTRANS,BF68362, ,5220,0,0, ,STAPLE, , , , ,0
-122.694398893042262,45.52354578821776,1266,1307,BPRackST,1307,5220-0002110,PDXTRANS,PDXTRANS,BF27715, ,5220,0,0, ,STAPLE, , , , ,0
-122.681262984124288,45.529473933590999,1267,1644,BPRackST,1644,5220-0002480,PDXTRANS,PDXTRANS,BF27210, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.680185586944617,45.521626735756911,1268,1138,BPRackST,1138,5220-0000193,PDXTRANS,UNKNOWN,BF58162, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.683863196554526,45.518695076943814,1269,1545,BPRackST,1545,5220-0001113,PDXTRANS,UNKNOWN,BF54675, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.688112755559914,45.52992451372787,1270,1039,BPRackST,1039,5220-0001990,PDXTRANS,PDXTRANS,BF29844, ,5220,0,0, ,STAPLE, , , , ,0
-122.679188432567614,45.523914899577314,1271,1645,BPRackST,1645,5220-0002489,PDXTRANS,PDXTRANS,BF30447, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.680473287127185,45.531227538029754,1272,1744,BPRackST,1744,5220-0001860,PDXTRANS,PDXTRANS,BF68362, ,5220,0,0, ,STAPLE, , , , ,0
-122.634865181172842,45.516311737133904,1273,1255,BPRackST,1255,5220-0005117,PDXTRANS,PDXTRANS,BF35992, ,5220,0,0, ,STAPLE, , , , ,0
-122.637157908397725,45.523897233285695,1274,1308,BPRackST,1308,5220-0002111,PDXTRANS,PDXTRANS,BF13034, ,5220,0,0, ,STAPLE, , , , ,0
-122.679457899577116,45.521890413047473,1275,1139,BPRackST,1139,5220-0000706,PDXTRANS,UNKNOWN,BF64511, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.68409799301277,45.518692742817244,1276,1546,BPRackST,1546,5220-0002432,PDXTRANS,PDXTRANS,BF54709, ,5220,0,0, ,STAPLE, , , , ,0
-122.682658947374648,45.516802959945103,1277,1040,BPRackST,1040,5220-0001991,PDXTRANS,PDXTRANS,BF64491, ,5220,0,0, ,STAPLE, , , , ,0
-122.679202975971862,45.524320686503231,1278,1646,BPRackST,1646,5220-0002490,PDXTRANS,PDXTRANS,BF30447, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.680480585246272,45.531424950122656,1279,1745,BPRackST,1745,5220-0001859,PDXTRANS,PDXTRANS,BF68362, ,5220,0,0, ,STAPLE, , , , ,0
-122.627626997256385,45.516515624132047,1280,1256,BPRackST,1256,5220-0002071,PDXTRANS,PDXTRANS,BF42445, ,5220,0,0, ,STAPLE, , , , ,0
-122.684334005115645,45.523689288395872,1281,1309,BPRackST,1309,5220-0002112,PDXTRANS,PDXTRANS,BF28830, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.68837738670679,45.529793250615278,1282,1041,BPRackST,1041,5220-0001993,PDXTRANS,PDXTRANS,BF27546, ,5220,0,0, ,STAPLE, , , , ,0
-122.6792194207341,45.524751477244109,1283,1647,BPRackST,1647,5220-0001404,PDXTRANS,PDXTRANS,BF30448, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.684107758338257,45.518674813411707,1284,1547,BPRackST,1547,5220-0002433,PDXTRANS,PDXTRANS,BF54709, ,5220,0,0, ,STAPLE, , , , ,0
-122.682143571821342,45.525968116848723,1285,1746,BPRackST,1746,5220-0002446,PDXTRANS,PDXTRANS,BF27302, ,5220,0,0, ,STAPLE, , , , ,180
-122.681106426027256,45.52165409274415,1286,1140,BPRackST,1140,5220-0001832,PDXTRANS,PDXTRANS,BF54591, ,5220,0,0, ,STAPLE, , , , ,0
-122.645798551734813,45.514382383037521,1287,1310,BPRackST,1310,5220-0002113,PDXTRANS,PDXTRANS,BF51787, ,5220,0,0, ,STAPLE, , , , ,0
-122.755616142797805,45.590805853541404,1288,1042,BPRackST,1042,5220-0002015,PDXTRANS,PDXTRANS,BF5524, ,5220,0,0, ,STAPLE, , , , ,0
-122.678440621023981,45.524916229102274,1289,1648,BPRackST,1648,5220-0002492,PDXTRANS,PDXTRANS,BF28308, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.629486975117317,45.516551483966033,1290,1257,BPRackST,1257,5220-0002074,PDXTRANS,PDXTRANS,BF36334, ,5220,0,0, ,STAPLE, , , , ,0
-122.682316660831532,45.526000053967699,1291,1747,BPRackST,1747,5220-0002447,PDXTRANS,PDXTRANS,BF27292, ,5220,0,0, ,STAPLE, , , , ,180
-122.680337224971908,45.527441505231657,1292,1548,BPRackST,1548,5220-0001933,PDXTRANS,PRIVATE,BF28355, ,5220,2,0, ,STAPLE, , , , ,0
-122.680968096575015,45.521887072855399,1293,1141,BPRackST,1141,5220-0001833,PDXTRANS,PDXTRANS,BF54591, ,5220,0,0, ,STAPLE, , , , ,0
-122.755627058086475,45.590817225733538,1294,1043,BPRackST,1043,5220-0002016,PDXTRANS,PDXTRANS,BF5524, ,5220,0,0, ,STAPLE, , , , ,0
-122.689423814390267,45.522030726992405,1295,1649,BPRackST,1649,5220-0001155,PDXTRANS,UNKNOWN,BF63828, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.645904584206178,45.514266834467342,1296,1311,BPRackST,1311,5220-0002114,PDXTRANS,PDXTRANS,BF51869, ,5220,0,0, ,STAPLE, , , , ,0
-122.680528130847563,45.528748910176226,1297,1748,BPRackST,1748,5220-0002455,PDXTRANS,PDXTRANS,BF29583, ,5220,0,0, ,STAPLE, , , , ,0
-122.629486872807547,45.516578910428038,1298,1258,BPRackST,1258,5220-0002075,PDXTRANS,PDXTRANS,BF36334, ,5220,0,0, ,STAPLE, , , , ,0
-122.686235281416259,45.514753536636213,1299,1142,BPRackST,1142,5220-0001586,PDXTRANS,PDXTRANS,BF54714, ,5220,0,0, ,STAPLE, , , , ,0
-122.680344313271647,45.527695648843569,1300,1549,BPRackST,1549,5220-0001934,PDXTRANS,PRIVATE,BF28355, ,5220,0,0, ,STAPLE, , , , ,0
-122.646224470939472,45.51426807423519,1301,1312,BPRackST,1312,5220-0002115,PDXTRANS,PDXTRANS,BF51869, ,5220,0,0, ,STAPLE, , , , ,0
-122.679247362622007,45.525515737731382,1302,1650,BPRackST,1650,5220-0002496,PDXTRANS,PDXTRANS,BF30449, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.681097130360058,45.528737473193289,1303,1749,BPRackST,1749,5220-0002453,PDXTRANS,PDXTRANS,BF29583, ,5220,0,0, ,STAPLE, , , , ,0
-122.756335265503964,45.591541857319839,1304,1044,BPRackST,1044,5220-0002017,PDXTRANS,PDXTRANS,BF5525, ,5220,0,0, ,STAPLE, , , , ,0
-122.685772968725942,45.515170640518718,1305,1143,BPRackST,1143,5220-0001835,PDXTRANS,PDXTRANS,BF54679, ,5220,0,0, ,STAPLE, , , , ,0
-122.609037677855227,45.540328714460934,1306,1259,BPRackST,1259,5220-0002076,PDXTRANS,PDXTRANS,BF25186, ,5220,0,0, ,STAPLE, , , , ,0
-122.680346751493673,45.527863655621125,1307,1550,BPRackST,1550,5220-0002441,PDXTRANS,PDXTRANS,BF28355, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.678456936221508,45.525352508915724,1308,1651,BPRackST,1651,5220-0001543,PDXTRANS,PDXTRANS,BF28309, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.635841039295087,45.522990041763705,1309,1313,BPRackST,1313,5220-0002116,PDXTRANS,PDXTRANS,BF13137, ,5220,0,0, ,STAPLE, , , , ,0
-122.756559201953678,45.59177499082481,1310,1045,BPRackST,1045,5220-0002018,PDXTRANS,PDXTRANS,BF5526, ,5220,0,0, ,STAPLE, , , , ,0
-122.685870337886925,45.529252557027604,1311,1750,BPRackST,1750,5220-0002449,PDXTRANS,PDXTRANS,BF29634, ,5220,4,0, ,UNK, , , , ,0
-122.608936066655701,45.540371078888015,1312,1260,BPRackST,1260,5220-0002077,PDXTRANS,PDXTRANS,BF25186, ,5220,0,0, ,STAPLE, , , , ,0
-122.682459077404502,45.516033880279984,1313,1144,BPRackST,1144,5220-0001732,PDXTRANS,PDXTRANS,BF64492, ,5220,0,0, ,STAPLE, , , , ,155
-122.680363089616208,45.528289069072521,1314,1551,BPRackST,1551,5220-0002443,PDXTRANS,PDXTRANS,BF28356, ,5220,2,0, ,STAPLE, , ,N, ,0
-122.675435726418144,45.525717197914901,1315,1652,BPRackST,1652,5220-0001473,PDXTRANS,PDXTRANS,BF28197, ,5220,0,0, ,STAPLE, , , , ,180
-122.635813836916995,45.522940638745055,1316,1314,BPRackST,1314,5220-0002117,PDXTRANS,PDXTRANS,BF74, ,5220,0,0, ,STAPLE, , , , ,0
-122.756953454560687,45.59219539731388,1317,1046,BPRackST,1046,5220-0002019,PDXTRANS,PDXTRANS,BF5526, ,5220,0,0, ,STAPLE, , , , ,0
-122.697723385912838,45.528436803147002,1318,1261,BPRackST,1261,5220-0002078,PDXTRANS,PDXTRANS,BF29598, ,5220,0,0, ,STAPLE, , , , ,0
-122.683543349239187,45.526443174177729,1319,1552,BPRackST,1552,5220-0000621,PDXTRANS,UNKNOWN,BF29233, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.68582414182832,45.529253400447246,1320,1751,BPRackST,1751,5220-0002450,PDXTRANS,PDXTRANS,BF29634, ,5220,2,0, ,UNK, , , , ,0
-122.672309516938526,45.489984195292038,1321,1145,BPRackST,1145,5220-0001837,PDXTRANS,PDXTRANS,BF71064, ,5220,0,0, ,UNK, , , , ,0
-122.653594857272779,45.512395974412662,1322,1315,BPRackST,1315,5220-0002118,PDXTRANS,PDXTRANS,BF32868, ,5220,0,0, ,STAPLE, , , , ,0
-122.675419329836245,45.525377489594874,1323,1653,BPRackST,1653,5220-0001472,PDXTRANS,PDXTRANS,BF28197, ,5220,0,0, ,STAPLE, , , , ,180
-122.75710108373508,45.592569491102054,1324,1047,BPRackST,1047,5220-0002020,PDXTRANS,PDXTRANS,BF5613, ,5220,0,0, ,STAPLE, , , , ,0
-122.683621384215584,45.526441505813693,1325,1553,BPRackST,1553,5220-0000622,PDXTRANS,UNKNOWN,BF29233, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.688266066330002,45.520835560791639,1326,1262,BPRackST,1262,5220-0002079,PDXTRANS,PDXTRANS,BF67279, ,5220,0,0, ,STAPLE, , , , ,0
-122.672302285654339,45.490014537510753,1327,1146,BPRackST,1146,5220-0001838,PDXTRANS,PDXTRANS,BF71064, ,5220,0,0, ,UNK, , , , ,0
-122.684561950287133,45.529391721740438,1328,1752,BPRackST,1752,5220-0001584,PDXTRANS,PDXTRANS,BF29653, ,5220,0,0, ,STAPLE, , , , ,0
-122.628004515004903,45.515678226717156,1329,1316,BPRackST,1316,5220-0002121,PDXTRANS,PDXTRANS,BF54456, ,5220,0,0, ,STAPLE, , , , ,0
-122.756822049978751,45.592279097515664,1330,1048,BPRackST,1048,5220-0002022,PDXTRANS,PDXTRANS,BF5612, ,5220,0,0, ,STAPLE, , , , ,0
-122.682184205288195,45.522520439213714,1331,1654,BPRackST,1654,5220-0000156,PDXTRANS,UNKNOWN,BF54703, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.683720009330727,45.528693570790438,1332,1554,BPRackST,1554,5220-0002379,PDXTRANS,PDXTRANS,BF29586, ,5220,0,0, ,STAPLE, , , , ,0
-122.672293373076855,45.490052550099691,1333,1147,BPRackST,1147,5220-0001839,PDXTRANS,PDXTRANS,BF71064, ,5220,0,0, ,UNK, , , , ,0
-122.688840824224499,45.522186647000368,1334,1753,BPRackST,1753,5220-0002448,PDXTRANS,PDXTRANS,BF55094, ,5220,0,0, ,STAPLE, , , , ,0
-122.678490727420694,45.526286763261183,1335,1655,BPRackST,1655,5220-0001663,PDXTRANS,PDXTRANS,BF28310, ,5220,0,0, ,UNK, , , , ,0
-122.672287582317182,45.490081823771142,1336,1148,BPRackST,1148,5220-0001840,PDXTRANS,PDXTRANS,BF71064, ,5220,0,0, ,UNK, , , , ,0
-122.683985228591737,45.528687658512958,1337,1555,BPRackST,1555,5220-0000617,PDXTRANS,UNKNOWN,BF29586, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.688843606944616,45.52218152209889,1338,1754,BPRackST,1754,5220-0001296,PDXTRANS,PDXTRANS,BF55094, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.678492726248052,45.526338855082543,1339,1656,BPRackST,1656,5220-0001488,PDXTRANS,PDXTRANS,BF28309, ,5220,0,0, ,STAPLE, , , , ,0
-122.688993526196342,45.519854112717503,1340,1263,BPRackST,1263,5220-0002081,PDXTRANS,PDXTRANS,BF55045, ,5220,0,0, ,STAPLE, , , , ,0
-122.628125979726946,45.515494658095953,1341,1317,BPRackST,1317,5220-0002122,PDXTRANS,PDXTRANS,BF36421, ,5220,0,0, ,STAPLE, , , , ,0
-122.756625819375216,45.592073586973051,1342,1049,BPRackST,1049,5220-0002023,PDXTRANS,PDXTRANS,BF5612, ,5220,0,0, ,STAPLE, , , , ,0
-122.682969895980506,45.510386657969605,1343,1149,BPRackST,1149,5220-0001848,PDXTRANS,PDXTRANS,BF61558, ,5220,0,0, ,STAPLE, , , , ,65
-122.684012532301921,45.528687305529971,1344,1556,BPRackST,1556,5220-0002380,PDXTRANS,PDXTRANS,BF29586, ,5220,0,0, ,STAPLE, , , , ,0
-122.688846390618082,45.522176397832446,1345,1755,BPRackST,1755,5220-0001297,PDXTRANS,PDXTRANS,BF55094, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.678482416545691,45.526070170942596,1346,1657,BPRackST,1657,5220-0002508,PDXTRANS,PDXTRANS,BF28310, ,5220,0,0, ,STAPLE, , , , ,0
-122.628144996797886,45.513506556287062,1347,1264,BPRackST,1264,5220-0002083,PDXTRANS,PDXTRANS,BF36424, ,5220,0,0, ,STAPLE, , , , ,0
-122.756298272419173,45.591735190467894,1348,1050,BPRackST,1050,5220-0002024,PDXTRANS,PDXTRANS,BF5612, ,5220,0,0, ,STAPLE, , , , ,0
-122.625923371010984,45.516307467246932,1349,1318,BPRackST,1318,5220-0002123,PDXTRANS,PDXTRANS,BF36678, ,5220,0,0, ,STAPLE, , , , ,0
-122.685010905906566,45.517000597507916,1350,1150,BPRackST,1150,5220-0001849,PDXTRANS,PDXTRANS,BF54711, ,5220,0,0, ,STAPLE, , , , ,0
-122.676669385669342,45.525863974309893,1351,1658,BPRackST,1658,5220-0000850,PDXTRANS,PDXTRANS,BF29078, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.688849173337204,45.522171272930841,1352,1756,BPRackST,1756,5220-0001298,PDXTRANS,PDXTRANS,BF55094, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.684055474737107,45.528687205359248,1353,1557,BPRackST,1557,5220-0001378,PDXTRANS,PDXTRANS,BF29586, ,5220,0,0, ,STAPLE, , ,U, ,0
-122.639492387867165,45.503419543258651,1354,1265,BPRackST,1265,5220-0002086,PDXTRANS,PDXTRANS,BF43753, ,5220,0,0, ,STAPLE, , , , ,0
-122.677246182789503,45.525841518392248,1355,1659,BPRackST,1659,5220-0002511,PDXTRANS,PDXTRANS,BF29078, ,5220,0,0, ,STAPLE, , , , ,0
-122.625782987075397,45.516313083413955,1356,1319,BPRackST,1319,5220-0002124,PDXTRANS,PDXTRANS,BF36619, ,5220,0,0, ,STAPLE, , , , ,0
-122.685300280973294,45.517753435245531,1357,1151,BPRackST,1151,5220-0001589,PDXTRANS,PDXTRANS,BF63186, ,5220,0,0, ,STAPLE, , , , ,0
-122.755790655275746,45.591203173029719,1358,1051,BPRackST,1051,5220-0002025,PDXTRANS,PDXTRANS,BF5611, ,5220,0,0, ,STAPLE, , , , ,0
-122.680438445129724,45.528641050021434,1359,1558,BPRackST,1558,5220-0002454,PDXTRANS,PDXTRANS,BF29562, ,5220,0,0, ,STAPLE, , , , ,0
